tiempo,Em_Mt,id_futuro
2016,-60.61134026,id_futuro_394
2017,13.47715115,id_futuro_394
2018,-50.41284301,id_futuro_394
2019,-48.00690099,id_futuro_394
2020,-49.53094698,id_futuro_394
2021,-53.77546352,id_futuro_394
2022,-53.02693248,id_futuro_394
2023,-41.78852996,id_futuro_394
2024,-52.52886251,id_futuro_394
2025,-52.37227287,id_futuro_394
2026,-48.32925839,id_futuro_394
2027,-51.45728152,id_futuro_394
2028,-51.75235707,id_futuro_394
2029,-38.47507578,id_futuro_394
2030,-45.20786779,id_futuro_394
2031,-51.03068237,id_futuro_394
2032,-52.26083428,id_futuro_394
2033,-44.92335077,id_futuro_394
2034,-40.45438769,id_futuro_394
2035,-39.80596324,id_futuro_394
2036,-44.42336165,id_futuro_394
2037,-51.7784131,id_futuro_394
2038,-44.4393943,id_futuro_394
2039,-50.57090788,id_futuro_394
2040,-51.54087898,id_futuro_394
2041,-42.70414652,id_futuro_394
2042,-39.72752349,id_futuro_394
2043,-40.0178872,id_futuro_394
2044,-52.56801025,id_futuro_394
2045,-38.02286457,id_futuro_394
2046,-37.98474989,id_futuro_394
2047,-45.56638929,id_futuro_394
2048,-50.49160367,id_futuro_394
2049,-51.18030614,id_futuro_394
2050,-50.71175708,id_futuro_394
1990,-63.33224044,id_futuro_395
1991,-59.66992548,id_futuro_395
1992,-60.49756132,id_futuro_395
1993,-60.40270355,id_futuro_395
1994,-60.25809117,id_futuro_395
1995,-61.97127834,id_futuro_395
1996,-58.85718517,id_futuro_395
1997,-61.55841522,id_futuro_395
1998,-45.21235093,id_futuro_395
1999,-57.66985938,id_futuro_395
2000,-65.94570942,id_futuro_395
2001,-66.57002968,id_futuro_395
2002,-56.9177178,id_futuro_395
2003,-69.35342554,id_futuro_395
2004,-64.22017798,id_futuro_395
2005,-63.16781914,id_futuro_395
2006,-65.86464056,id_futuro_395
2007,-54.83547569,id_futuro_395
2008,-54.56990956,id_futuro_395
2009,-57.67206523,id_futuro_395
2010,-64.49615671,id_futuro_395
2011,-59.04463864,id_futuro_395
2012,-58.1032636,id_futuro_395
2013,-64.77339325,id_futuro_395
2014,-56.90301891,id_futuro_395
2015,-46.55264505,id_futuro_395
2016,-60.61134026,id_futuro_395
2017,13.47715115,id_futuro_395
2018,-50.41284301,id_futuro_395
2019,-48.00690099,id_futuro_395
2020,-49.53094698,id_futuro_395
2021,-52.58441492,id_futuro_395
2022,-51.45236663,id_futuro_395
2023,-51.57032694,id_futuro_395
2024,-50.67893199,id_futuro_395
2025,-50.48445009,id_futuro_395
2026,-41.36338343,id_futuro_395
2027,-41.56904741,id_futuro_395
2028,-41.44252574,id_futuro_395
2029,-49.84933567,id_futuro_395
2030,-48.36387144,id_futuro_395
2031,-47.49407664,id_futuro_395
2032,-40.54179684,id_futuro_395
2033,-47.22537678,id_futuro_395
2034,-40.06851194,id_futuro_395
2035,-45.39193554,id_futuro_395
2036,-45.23942354,id_futuro_395
2037,-43.3480906,id_futuro_395
2038,-42.81211179,id_futuro_395
2039,-43.94124421,id_futuro_395
2040,-47.67839754,id_futuro_395
2041,-42.10172585,id_futuro_395
2042,-41.38359299,id_futuro_395
2043,-30.96807962,id_futuro_395
2044,-30.97044278,id_futuro_395
2045,-49.09531062,id_futuro_395
2046,-44.53826632,id_futuro_395
2047,-41.7161365,id_futuro_395
2048,-29.41252963,id_futuro_395
2049,-34.89088229,id_futuro_395
2050,-28.82309976,id_futuro_395
1990,-63.33224044,id_futuro_396
1991,-59.66992548,id_futuro_396
1992,-60.49756132,id_futuro_396
1993,-60.40270355,id_futuro_396
1994,-60.25809117,id_futuro_396
1995,-61.97127834,id_futuro_396
1996,-58.85718517,id_futuro_396
1997,-61.55841522,id_futuro_396
1998,-45.21235093,id_futuro_396
1999,-57.66985938,id_futuro_396
2000,-65.94570942,id_futuro_396
2001,-66.57002968,id_futuro_396
2002,-56.9177178,id_futuro_396
2003,-69.35342554,id_futuro_396
2004,-64.22017798,id_futuro_396
2005,-63.16781914,id_futuro_396
2006,-65.86464056,id_futuro_396
2007,-54.83547569,id_futuro_396
2008,-54.56990956,id_futuro_396
2009,-57.67206523,id_futuro_396
2010,-64.49615671,id_futuro_396
2011,-59.04463864,id_futuro_396
2012,-58.1032636,id_futuro_396
2013,-64.77339325,id_futuro_396
2014,-56.90301891,id_futuro_396
2015,-46.55264505,id_futuro_396
2016,-60.61134026,id_futuro_396
2017,13.47715115,id_futuro_396
2018,-50.41284301,id_futuro_396
2019,-48.00690099,id_futuro_396
2020,-49.53094698,id_futuro_396
2021,-52.32606987,id_futuro_396
2022,-45.75591124,id_futuro_396
2023,-53.15629743,id_futuro_396
2024,-50.82361167,id_futuro_396
2025,-50.19970636,id_futuro_396
2026,-47.43486866,id_futuro_396
2027,-51.38397341,id_futuro_396
2028,-48.17928517,id_futuro_396
2029,-46.2400032,id_futuro_396
2030,-42.02286399,id_futuro_396
2031,-47.51193106,id_futuro_396
2032,-48.27291344,id_futuro_396
2033,-43.12988607,id_futuro_396
2034,-33.43491328,id_futuro_396
2035,-43.1972705,id_futuro_396
2036,-41.77235582,id_futuro_396
2037,-40.54504598,id_futuro_396
2038,-43.4128723,id_futuro_396
2039,-39.02510467,id_futuro_396
2040,-46.28954541,id_futuro_396
2041,-37.42127683,id_futuro_396
2042,-43.25953636,id_futuro_396
2043,-43.91663961,id_futuro_396
2044,-42.060472,id_futuro_396
2045,-30.4555792,id_futuro_396
2046,-26.77127457,id_futuro_396
2047,-38.81686069,id_futuro_396
2048,-39.96578482,id_futuro_396
2049,-42.35708128,id_futuro_396
2050,-40.396613,id_futuro_396
1990,-63.33224044,id_futuro_397
1991,-59.66992548,id_futuro_397
1992,-60.49756132,id_futuro_397
1993,-60.40270355,id_futuro_397
1994,-60.25809117,id_futuro_397
1995,-61.97127834,id_futuro_397
1996,-58.85718517,id_futuro_397
1997,-61.55841522,id_futuro_397
1998,-45.21235093,id_futuro_397
1999,-57.66985938,id_futuro_397
2000,-65.94570942,id_futuro_397
2001,-66.57002968,id_futuro_397
2002,-56.9177178,id_futuro_397
2003,-69.35342554,id_futuro_397
2004,-64.22017798,id_futuro_397
2005,-63.16781914,id_futuro_397
2006,-65.86464056,id_futuro_397
2007,-54.83547569,id_futuro_397
2008,-54.56990956,id_futuro_397
2009,-57.67206523,id_futuro_397
2010,-64.49615671,id_futuro_397
2011,-59.04463864,id_futuro_397
2012,-58.1032636,id_futuro_397
2013,-64.77339325,id_futuro_397
2014,-56.90301891,id_futuro_397
2015,-46.55264505,id_futuro_397
2016,-60.61134026,id_futuro_397
2017,13.47715115,id_futuro_397
2018,-50.41284301,id_futuro_397
2019,-48.00690099,id_futuro_397
2020,-49.53094698,id_futuro_397
2021,-46.43451495,id_futuro_397
2022,-44.85831728,id_futuro_397
2023,-41.61020052,id_futuro_397
2024,-48.03912957,id_futuro_397
2025,-55.51179253,id_futuro_397
2026,-41.97729439,id_futuro_397
2027,-53.95047348,id_futuro_397
2028,-54.44588381,id_futuro_397
2029,-55.63844982,id_futuro_397
2030,-50.66688068,id_futuro_397
2031,-57.25695996,id_futuro_397
2032,-56.21288098,id_futuro_397
2033,-56.6128268,id_futuro_397
2034,-59.67117395,id_futuro_397
2035,-57.11223327,id_futuro_397
2036,-46.75799314,id_futuro_397
2037,-56.17573534,id_futuro_397
2038,-56.5723089,id_futuro_397
2039,-63.40175808,id_futuro_397
2040,-58.2827155,id_futuro_397
2041,-59.55067476,id_futuro_397
2042,-53.33784733,id_futuro_397
2043,-53.9705119,id_futuro_397
2044,-57.5169191,id_futuro_397
2045,-57.00367392,id_futuro_397
2046,-48.49519661,id_futuro_397
2047,-54.83961825,id_futuro_397
2048,-62.85928256,id_futuro_397
2049,-54.89687069,id_futuro_397
2050,-61.9610769,id_futuro_397
1990,-63.33224044,id_futuro_398
1991,-59.66992548,id_futuro_398
1992,-60.49756132,id_futuro_398
1993,-60.40270355,id_futuro_398
1994,-60.25809117,id_futuro_398
1995,-61.97127834,id_futuro_398
1996,-58.85718517,id_futuro_398
1997,-61.55841522,id_futuro_398
1998,-45.21235093,id_futuro_398
1999,-57.66985938,id_futuro_398
2000,-65.94570942,id_futuro_398
2001,-66.57002968,id_futuro_398
2002,-56.9177178,id_futuro_398
2003,-69.35342554,id_futuro_398
2004,-64.22017798,id_futuro_398
2005,-63.16781914,id_futuro_398
2006,-65.86464056,id_futuro_398
2007,-54.83547569,id_futuro_398
2008,-54.56990956,id_futuro_398
2009,-57.67206523,id_futuro_398
2010,-64.49615671,id_futuro_398
2011,-59.04463864,id_futuro_398
2012,-58.1032636,id_futuro_398
2013,-64.77339325,id_futuro_398
2014,-56.90301891,id_futuro_398
2015,-46.55264505,id_futuro_398
2016,-60.61134026,id_futuro_398
2017,13.47715115,id_futuro_398
2018,-50.41284301,id_futuro_398
2019,-48.00690099,id_futuro_398
2020,-49.53094698,id_futuro_398
2021,-45.00391442,id_futuro_398
2022,-53.31723355,id_futuro_398
2023,-53.26568597,id_futuro_398
2024,-45.87103013,id_futuro_398
2025,-52.58309793,id_futuro_398
2026,-53.54769409,id_futuro_398
2027,-54.41394222,id_futuro_398
2028,-43.80386225,id_futuro_398
2029,-49.67777855,id_futuro_398
2030,-46.75146563,id_futuro_398
2031,-48.52316913,id_futuro_398
2032,-53.90635109,id_futuro_398
2033,-44.17254168,id_futuro_398
2034,-55.65215934,id_futuro_398
2035,-54.21073056,id_futuro_398
2036,-16.04307994,id_futuro_398
2037,-54.67802842,id_futuro_398
2038,-57.34990992,id_futuro_398
2039,-44.40983673,id_futuro_398
2040,-56.12925583,id_futuro_398
2041,-56.26157058,id_futuro_398
2042,-47.40591226,id_futuro_398
2043,-58.39441348,id_futuro_398
2044,-59.97255608,id_futuro_398
2045,-50.67308452,id_futuro_398
2046,-64.32842109,id_futuro_398
2047,-60.6497098,id_futuro_398
2048,-54.33087438,id_futuro_398
2049,-58.99762972,id_futuro_398
2050,-50.17291545,id_futuro_398
1990,-63.33224044,id_futuro_399
1991,-59.66992548,id_futuro_399
1992,-60.49756132,id_futuro_399
1993,-60.40270355,id_futuro_399
1994,-60.25809117,id_futuro_399
1995,-61.97127834,id_futuro_399
1996,-58.85718517,id_futuro_399
1997,-61.55841522,id_futuro_399
1998,-45.21235093,id_futuro_399
1999,-57.66985938,id_futuro_399
2000,-65.94570942,id_futuro_399
2001,-66.57002968,id_futuro_399
2002,-56.9177178,id_futuro_399
2003,-69.35342554,id_futuro_399
2004,-64.22017798,id_futuro_399
2005,-63.16781914,id_futuro_399
2006,-65.86464056,id_futuro_399
2007,-54.83547569,id_futuro_399
2008,-54.56990956,id_futuro_399
2009,-57.67206523,id_futuro_399
2010,-64.49615671,id_futuro_399
2011,-59.04463864,id_futuro_399
2012,-58.1032636,id_futuro_399
2013,-64.77339325,id_futuro_399
2014,-56.90301891,id_futuro_399
2015,-46.55264505,id_futuro_399
2016,-60.61134026,id_futuro_399
2017,13.47715115,id_futuro_399
2018,-50.41284301,id_futuro_399
2019,-48.00690099,id_futuro_399
2020,-49.53094698,id_futuro_399
2021,-42.60350577,id_futuro_399
2022,-48.12691916,id_futuro_399
2023,-50.1779408,id_futuro_399
2024,-38.91765463,id_futuro_399
2025,-53.00499723,id_futuro_399
2026,-41.34688636,id_futuro_399
2027,-52.25854024,id_futuro_399
2028,-54.35131861,id_futuro_399
2029,-53.23861135,id_futuro_399
2030,-53.06211897,id_futuro_399
2031,-39.98455461,id_futuro_399
2032,-53.39328583,id_futuro_399
2033,-48.23699417,id_futuro_399
2034,-52.93596967,id_futuro_399
2035,-53.07226188,id_futuro_399
2036,-53.86863762,id_futuro_399
2037,-48.31327672,id_futuro_399
2038,-40.93483356,id_futuro_399
2039,-51.71999629,id_futuro_399
2040,-45.54261738,id_futuro_399
2041,-50.0550952,id_futuro_399
2042,-53.50725724,id_futuro_399
2043,-53.23644429,id_futuro_399
2044,-54.9103256,id_futuro_399
2045,-55.21138439,id_futuro_399
2046,-44.49305712,id_futuro_399
2047,-46.88637632,id_futuro_399
2048,-56.58768803,id_futuro_399
2049,-44.42410609,id_futuro_399
2050,-44.48628076,id_futuro_399
1990,-63.33224044,id_futuro_400
1991,-59.66992548,id_futuro_400
1992,-60.49756132,id_futuro_400
1993,-60.40270355,id_futuro_400
1994,-60.25809117,id_futuro_400
1995,-61.97127834,id_futuro_400
1996,-58.85718517,id_futuro_400
1997,-61.55841522,id_futuro_400
1998,-45.21235093,id_futuro_400
1999,-57.66985938,id_futuro_400
2000,-65.94570942,id_futuro_400
2001,-66.57002968,id_futuro_400
2002,-56.9177178,id_futuro_400
2003,-69.35342554,id_futuro_400
2004,-64.22017798,id_futuro_400
2005,-63.16781914,id_futuro_400
2006,-65.86464056,id_futuro_400
2007,-54.83547569,id_futuro_400
2008,-54.56990956,id_futuro_400
2009,-57.67206523,id_futuro_400
2010,-64.49615671,id_futuro_400
2011,-59.04463864,id_futuro_400
2012,-58.1032636,id_futuro_400
2013,-64.77339325,id_futuro_400
2014,-56.90301891,id_futuro_400
2015,-46.55264505,id_futuro_400
2016,-60.61134026,id_futuro_400
2017,13.47715115,id_futuro_400
2018,-50.41284301,id_futuro_400
2019,-48.00690099,id_futuro_400
2020,-49.53094698,id_futuro_400
2021,-54.45251134,id_futuro_400
2022,-53.35837647,id_futuro_400
2023,-54.64232213,id_futuro_400
2024,-54.44588732,id_futuro_400
2025,-47.65929023,id_futuro_400
2026,0.63274206,id_futuro_400
2027,-48.71500157,id_futuro_400
2028,-51.31118222,id_futuro_400
2029,-39.70200538,id_futuro_400
2030,-48.74780245,id_futuro_400
2031,-43.06835775,id_futuro_400
2032,-52.2678538,id_futuro_400
2033,-51.59547654,id_futuro_400
2034,-44.57579561,id_futuro_400
2035,-54.04384243,id_futuro_400
2036,-54.87360756,id_futuro_400
2037,-51.12781667,id_futuro_400
2038,-51.07778063,id_futuro_400
2039,-55.5871397,id_futuro_400
2040,-39.20092195,id_futuro_400
2041,-53.71068708,id_futuro_400
2042,-48.30164418,id_futuro_400
2043,-54.90490122,id_futuro_400
2044,-55.70459447,id_futuro_400
2045,-41.75559042,id_futuro_400
2046,-52.72455682,id_futuro_400
2047,-58.07509274,id_futuro_400
2048,-43.29793339,id_futuro_400
2049,-56.7729306,id_futuro_400
2050,-52.45975056,id_futuro_400
1990,-63.33224044,id_futuro_401
1991,-59.66992548,id_futuro_401
1992,-60.49756132,id_futuro_401
1993,-60.40270355,id_futuro_401
1994,-60.25809117,id_futuro_401
1995,-61.97127834,id_futuro_401
1996,-58.85718517,id_futuro_401
1997,-61.55841522,id_futuro_401
1998,-45.21235093,id_futuro_401
1999,-57.66985938,id_futuro_401
2000,-65.94570942,id_futuro_401
2001,-66.57002968,id_futuro_401
2002,-56.9177178,id_futuro_401
2003,-69.35342554,id_futuro_401
2004,-64.22017798,id_futuro_401
2005,-63.16781914,id_futuro_401
2006,-65.86464056,id_futuro_401
2007,-54.83547569,id_futuro_401
2008,-54.56990956,id_futuro_401
2009,-57.67206523,id_futuro_401
2010,-64.49615671,id_futuro_401
2011,-59.04463864,id_futuro_401
2012,-58.1032636,id_futuro_401
2013,-64.77339325,id_futuro_401
2014,-56.90301891,id_futuro_401
2015,-46.55264505,id_futuro_401
2016,-60.61134026,id_futuro_401
2017,13.47715115,id_futuro_401
2018,-50.41284301,id_futuro_401
2019,-48.00690099,id_futuro_401
2020,-49.53094698,id_futuro_401
2021,-52.1817454,id_futuro_401
2022,-49.39764386,id_futuro_401
2023,-55.81130321,id_futuro_401
2024,-54.2622504,id_futuro_401
2025,-40.9346054,id_futuro_401
2026,-47.60950956,id_futuro_401
2027,-56.66697236,id_futuro_401
2028,-54.68662373,id_futuro_401
2029,-54.35308617,id_futuro_401
2030,-56.2612582,id_futuro_401
2031,-53.27554333,id_futuro_401
2032,-52.88403451,id_futuro_401
2033,-57.99450576,id_futuro_401
2034,-56.28109734,id_futuro_401
2035,-55.08034392,id_futuro_401
2036,-54.00505537,id_futuro_401
2037,-46.547913,id_futuro_401
2038,-57.19978132,id_futuro_401
2039,-50.58210353,id_futuro_401
2040,-52.3992169,id_futuro_401
2041,-55.95448399,id_futuro_401
2042,-59.45322969,id_futuro_401
2043,-60.69232345,id_futuro_401
2044,-51.41938038,id_futuro_401
2045,-62.62916186,id_futuro_401
2046,-56.97062917,id_futuro_401
2047,-54.04774362,id_futuro_401
2048,-60.63101243,id_futuro_401
2049,-59.09188363,id_futuro_401
2050,-59.47732959,id_futuro_401
1990,-63.33224044,id_futuro_402
1991,-59.66992548,id_futuro_402
1992,-60.49756132,id_futuro_402
1993,-60.40270355,id_futuro_402
1994,-60.25809117,id_futuro_402
1995,-61.97127834,id_futuro_402
1996,-58.85718517,id_futuro_402
1997,-61.55841522,id_futuro_402
1998,-45.21235093,id_futuro_402
1999,-57.66985938,id_futuro_402
2000,-65.94570942,id_futuro_402
2001,-66.57002968,id_futuro_402
2002,-56.9177178,id_futuro_402
2003,-69.35342554,id_futuro_402
2004,-64.22017798,id_futuro_402
2005,-63.16781914,id_futuro_402
2006,-65.86464056,id_futuro_402
2007,-54.83547569,id_futuro_402
2008,-54.56990956,id_futuro_402
2009,-57.67206523,id_futuro_402
2010,-64.49615671,id_futuro_402
2011,-59.04463864,id_futuro_402
2012,-58.1032636,id_futuro_402
2013,-64.77339325,id_futuro_402
2014,-56.90301891,id_futuro_402
2015,-46.55264505,id_futuro_402
2016,-60.61134026,id_futuro_402
2017,13.47715115,id_futuro_402
2018,-50.41284301,id_futuro_402
2019,-48.00690099,id_futuro_402
2020,-49.53094698,id_futuro_402
2021,-43.80345754,id_futuro_402
2022,-53.93668659,id_futuro_402
2023,-54.69300029,id_futuro_402
2024,-40.98866207,id_futuro_402
2025,-43.48108052,id_futuro_402
2026,-52.25400696,id_futuro_402
2027,-50.85357233,id_futuro_402
2028,-30.96758026,id_futuro_402
2029,-51.99790768,id_futuro_402
2030,-44.67291612,id_futuro_402
2031,-45.08041848,id_futuro_402
2032,-54.12594607,id_futuro_402
2033,-30.41628592,id_futuro_402
2034,26.87726991,id_futuro_402
2035,-52.99333145,id_futuro_402
2036,-44.75968891,id_futuro_402
2037,-54.26568405,id_futuro_402
2038,-46.54362629,id_futuro_402
2039,4.063684204,id_futuro_402
2040,-52.50949597,id_futuro_402
2041,-52.30791836,id_futuro_402
2042,-41.25922213,id_futuro_402
2043,-50.99872327,id_futuro_402
2044,-52.98336315,id_futuro_402
2045,-47.83523574,id_futuro_402
2046,-55.14597913,id_futuro_402
2047,-53.60884592,id_futuro_402
2048,-54.30825888,id_futuro_402
2049,-51.06684932,id_futuro_402
2050,-42.00165453,id_futuro_402
1990,-63.33224044,id_futuro_403
1991,-59.66992548,id_futuro_403
1992,-60.49756132,id_futuro_403
1993,-60.40270355,id_futuro_403
1994,-60.25809117,id_futuro_403
1995,-61.97127834,id_futuro_403
1996,-58.85718517,id_futuro_403
1997,-61.55841522,id_futuro_403
1998,-45.21235093,id_futuro_403
1999,-57.66985938,id_futuro_403
2000,-65.94570942,id_futuro_403
2001,-66.57002968,id_futuro_403
2002,-56.9177178,id_futuro_403
2003,-69.35342554,id_futuro_403
2004,-64.22017798,id_futuro_403
2005,-63.16781914,id_futuro_403
2006,-65.86464056,id_futuro_403
2007,-54.83547569,id_futuro_403
2008,-54.56990956,id_futuro_403
2009,-57.67206523,id_futuro_403
2010,-64.49615671,id_futuro_403
2011,-59.04463864,id_futuro_403
2012,-58.1032636,id_futuro_403
2013,-64.77339325,id_futuro_403
2014,-56.90301891,id_futuro_403
2015,-46.55264505,id_futuro_403
2016,-60.61134026,id_futuro_403
2017,13.47715115,id_futuro_403
2018,-50.41284301,id_futuro_403
2019,-48.00690099,id_futuro_403
2020,-49.53094698,id_futuro_403
2021,-44.94245827,id_futuro_403
2022,-42.29921392,id_futuro_403
2023,-53.19639859,id_futuro_403
2024,-50.05746838,id_futuro_403
2025,-47.66868992,id_futuro_403
2026,-53.32904091,id_futuro_403
2027,-45.90062148,id_futuro_403
2028,-44.17341029,id_futuro_403
2029,-52.53491515,id_futuro_403
2030,-49.11575335,id_futuro_403
2031,-47.02798541,id_futuro_403
2032,-54.42306667,id_futuro_403
2033,-49.62663916,id_futuro_403
2034,-54.94066974,id_futuro_403
2035,-54.4399915,id_futuro_403
2036,-40.40523653,id_futuro_403
2037,-52.93533064,id_futuro_403
2038,-54.35207955,id_futuro_403
2039,1.678335533,id_futuro_403
2040,-55.14856213,id_futuro_403
2041,-46.43033006,id_futuro_403
2042,-57.40555482,id_futuro_403
2043,-56.36370233,id_futuro_403
2044,-47.34749115,id_futuro_403
2045,-46.83927846,id_futuro_403
2046,-55.96497222,id_futuro_403
2047,-57.46604249,id_futuro_403
2048,-58.76338148,id_futuro_403
2049,-56.0946893,id_futuro_403
2050,-55.50071885,id_futuro_403
1990,-63.33224044,id_futuro_404
1991,-59.66992548,id_futuro_404
1992,-60.49756132,id_futuro_404
1993,-60.40270355,id_futuro_404
1994,-60.25809117,id_futuro_404
1995,-61.97127834,id_futuro_404
1996,-58.85718517,id_futuro_404
1997,-61.55841522,id_futuro_404
1998,-45.21235093,id_futuro_404
1999,-57.66985938,id_futuro_404
2000,-65.94570942,id_futuro_404
2001,-66.57002968,id_futuro_404
2002,-56.9177178,id_futuro_404
2003,-69.35342554,id_futuro_404
2004,-64.22017798,id_futuro_404
2005,-63.16781914,id_futuro_404
2006,-65.86464056,id_futuro_404
2007,-54.83547569,id_futuro_404
2008,-54.56990956,id_futuro_404
2009,-57.67206523,id_futuro_404
2010,-64.49615671,id_futuro_404
2011,-59.04463864,id_futuro_404
2012,-58.1032636,id_futuro_404
2013,-64.77339325,id_futuro_404
2014,-56.90301891,id_futuro_404
2015,-46.55264505,id_futuro_404
2016,-60.61134026,id_futuro_404
2017,13.47715115,id_futuro_404
2018,-50.41284301,id_futuro_404
2019,-48.00690099,id_futuro_404
2020,-49.53094698,id_futuro_404
2021,-53.71321595,id_futuro_404
2022,-54.98416514,id_futuro_404
2023,-43.50763299,id_futuro_404
2024,-54.09137951,id_futuro_404
2025,-48.2488318,id_futuro_404
2026,-55.01403068,id_futuro_404
2027,-48.20031203,id_futuro_404
2028,-57.86745974,id_futuro_404
2029,-45.87030639,id_futuro_404
2030,-57.66099274,id_futuro_404
2031,-57.61257789,id_futuro_404
2032,-57.8995576,id_futuro_404
2033,-59.44032866,id_futuro_404
2034,-60.91697152,id_futuro_404
2035,-60.45040403,id_futuro_404
2036,-58.99187827,id_futuro_404
2037,-63.5541625,id_futuro_404
2038,-61.98793513,id_futuro_404
2039,-63.37970328,id_futuro_404
2040,-60.92816467,id_futuro_404
2041,-52.19881425,id_futuro_404
2042,-57.99883509,id_futuro_404
2043,-66.43801036,id_futuro_404
2044,-62.21461424,id_futuro_404
2045,-54.09921418,id_futuro_404
2046,-50.92706833,id_futuro_404
2047,-62.45502509,id_futuro_404
2048,-57.7383389,id_futuro_404
2049,-69.50551084,id_futuro_404
2050,-67.88495454,id_futuro_404
1990,-63.33224044,id_futuro_405
1991,-59.66992548,id_futuro_405
1992,-60.49756132,id_futuro_405
1993,-60.40270355,id_futuro_405
1994,-60.25809117,id_futuro_405
1995,-61.97127834,id_futuro_405
1996,-58.85718517,id_futuro_405
1997,-61.55841522,id_futuro_405
1998,-45.21235093,id_futuro_405
1999,-57.66985938,id_futuro_405
2000,-65.94570942,id_futuro_405
2001,-66.57002968,id_futuro_405
2002,-56.9177178,id_futuro_405
2003,-69.35342554,id_futuro_405
2004,-64.22017798,id_futuro_405
2005,-63.16781914,id_futuro_405
2006,-65.86464056,id_futuro_405
2007,-54.83547569,id_futuro_405
2008,-54.56990956,id_futuro_405
2009,-57.67206523,id_futuro_405
2010,-64.49615671,id_futuro_405
2011,-59.04463864,id_futuro_405
2012,-58.1032636,id_futuro_405
2013,-64.77339325,id_futuro_405
2014,-56.90301891,id_futuro_405
2015,-46.55264505,id_futuro_405
2016,-60.61134026,id_futuro_405
2017,13.47715115,id_futuro_405
2018,-50.41284301,id_futuro_405
2019,-48.00690099,id_futuro_405
2020,-49.53094698,id_futuro_405
2021,-45.33392207,id_futuro_405
2022,-43.97312508,id_futuro_405
2023,-43.96964072,id_futuro_405
2024,-50.92097561,id_futuro_405
2025,-54.32473578,id_futuro_405
2026,-53.11387227,id_futuro_405
2027,-39.16146014,id_futuro_405
2028,-55.11154334,id_futuro_405
2029,-52.33748439,id_futuro_405
2030,-55.93210715,id_futuro_405
2031,-41.00211996,id_futuro_405
2032,-52.54199819,id_futuro_405
2033,-50.34948744,id_futuro_405
2034,-55.65252372,id_futuro_405
2035,-43.05813661,id_futuro_405
2036,-56.44852212,id_futuro_405
2037,-50.67239501,id_futuro_405
2038,-52.72079984,id_futuro_405
2039,-57.27234101,id_futuro_405
2040,-50.78361707,id_futuro_405
2041,-47.87204814,id_futuro_405
2042,-56.56819522,id_futuro_405
2043,-57.38645325,id_futuro_405
2044,-49.92236636,id_futuro_405
2045,-57.47091586,id_futuro_405
2046,-59.09023567,id_futuro_405
2047,-55.30718802,id_futuro_405
2048,-49.03812441,id_futuro_405
2049,-50.63659622,id_futuro_405
2050,-57.93068614,id_futuro_405
1990,-63.33224044,id_futuro_406
1991,-59.66992548,id_futuro_406
1992,-60.49756132,id_futuro_406
1993,-60.40270355,id_futuro_406
1994,-60.25809117,id_futuro_406
1995,-61.97127834,id_futuro_406
1996,-58.85718517,id_futuro_406
1997,-61.55841522,id_futuro_406
1998,-45.21235093,id_futuro_406
1999,-57.66985938,id_futuro_406
2000,-65.94570942,id_futuro_406
2001,-66.57002968,id_futuro_406
2002,-56.9177178,id_futuro_406
2003,-69.35342554,id_futuro_406
2004,-64.22017798,id_futuro_406
2005,-63.16781914,id_futuro_406
2006,-65.86464056,id_futuro_406
2007,-54.83547569,id_futuro_406
2008,-54.56990956,id_futuro_406
2009,-57.67206523,id_futuro_406
2010,-64.49615671,id_futuro_406
2011,-59.04463864,id_futuro_406
2012,-58.1032636,id_futuro_406
2013,-64.77339325,id_futuro_406
2014,-56.90301891,id_futuro_406
2015,-46.55264505,id_futuro_406
2016,-60.61134026,id_futuro_406
2017,13.47715115,id_futuro_406
2018,-50.41284301,id_futuro_406
2019,-48.00690099,id_futuro_406
2020,-49.53094698,id_futuro_406
2021,-53.39173415,id_futuro_406
2022,-54.23352603,id_futuro_406
2023,-43.94184278,id_futuro_406
2024,-44.29898869,id_futuro_406
2025,-53.31101158,id_futuro_406
2026,-51.68469476,id_futuro_406
2027,-45.51366882,id_futuro_406
2028,-52.12486414,id_futuro_406
2029,-49.85655572,id_futuro_406
2030,-40.66841838,id_futuro_406
2031,-12.78295646,id_futuro_406
2032,-47.97258141,id_futuro_406
2033,-51.60387823,id_futuro_406
2034,-51.77077979,id_futuro_406
2035,-41.88207409,id_futuro_406
2036,-52.41857541,id_futuro_406
2037,-39.25454382,id_futuro_406
2038,-43.39574763,id_futuro_406
2039,-46.17995324,id_futuro_406
2040,-40.88141673,id_futuro_406
2041,-49.97483619,id_futuro_406
2042,-49.81190253,id_futuro_406
2043,-51.11579448,id_futuro_406
2044,-40.09268038,id_futuro_406
2045,-41.113721,id_futuro_406
2046,-44.08484467,id_futuro_406
2047,-52.65993991,id_futuro_406
2048,-47.62231006,id_futuro_406
2049,-50.52828642,id_futuro_406
2050,-52.28763413,id_futuro_406
1990,-63.33224044,id_futuro_407
1991,-59.66992548,id_futuro_407
1992,-60.49756132,id_futuro_407
1993,-60.40270355,id_futuro_407
1994,-60.25809117,id_futuro_407
1995,-61.97127834,id_futuro_407
1996,-58.85718517,id_futuro_407
1997,-61.55841522,id_futuro_407
1998,-45.21235093,id_futuro_407
1999,-57.66985938,id_futuro_407
